Match Key,Match Name,Match Type,Match Number,Alliance,Team1,Team2,Team3,Score,Adjustpoints,Autotowerpoints,Autotowerrobot1,Autotowerrobot2,Autotowerrobot3,Endgametowerpoints,Endgametowerrobot1,Endgametowerrobot2,Endgametowerrobot3,Energizedachieved,Foulpoints,G206penalty,Hubscore,Majorfoulcount,Minorfoulcount,Penalties,Rp,Superchargedachieved,Totalautopoints,Totalpoints,Totalteleoppoints,Totaltowerpoints,Traversalachieved
2026txman_qm2,Qm2,Qm,2,Blue,frc6243,frc436,frc7138,100,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 17, 'autoPoints': 17, 'endgameCount': 26, 'endgamePoints': 26, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 24, 'shift2Points': 24, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 31, 'shift4Points': 31, 'teleopCount': 83, 'teleopPoints': 83, 'totalCount': 100, 'totalPoints': 100, 'transitionCount': 2, 'transitionPoints': 2, 'uncounted': 1}",0.0,1.0,None,4.0,False,17.0,100.0,83.0,0.0,False
2026txman_qm2,Qm2,Qm,2,Red,frc11309,frc1255,frc2789,74,0.0,0.0,None,None,None,0.0,None,None,None,False,5.0,False,"{'autoCount': 16, 'autoPoints': 16, 'endgameCount': 18, 'endgamePoints': 18, 'shift1Count': 7, 'shift1Points': 7, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 28, 'shift3Points': 28, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 53, 'teleopPoints': 53, 'totalCount': 69, 'totalPoints': 69, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 5}",0.0,0.0,None,0.0,False,16.0,74.0,53.0,0.0,False
2026txman_qm20,Qm20,Qm,20,Blue,frc6377,frc7088,frc436,239,0.0,15.0,None,None,Level1,0.0,None,None,None,True,0.0,False,"{'autoCount': 29, 'autoPoints': 29, 'endgameCount': 77, 'endgamePoints': 77, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 68, 'shift2Points': 68, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 50, 'shift4Points': 50, 'teleopCount': 195, 'teleopPoints': 195, 'totalCount': 224, 'totalPoints': 224, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 0}",0.0,1.0,None,4.0,False,44.0,239.0,195.0,15.0,False
2026txman_qm20,Qm20,Qm,20,Red,frc6180,frc6901,frc10913,49,0.0,0.0,None,None,None,0.0,None,None,None,False,5.0,False,"{'autoCount': 17, 'autoPoints': 17, 'endgameCount': 5, 'endgamePoints': 5, 'shift1Count': 4, 'shift1Points': 4, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 18, 'shift3Points': 18, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 27, 'teleopPoints': 27, 'totalCount': 44, 'totalPoints': 44, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 1}",0.0,0.0,None,0.0,False,17.0,49.0,27.0,0.0,False
2026txman_qm21,Qm21,Qm,21,Blue,frc6800,frc4076,frc9140,181,0.0,0.0,None,None,None,0.0,None,None,None,True,30.0,False,"{'autoCount': 47, 'autoPoints': 47, 'endgameCount': 27, 'endgamePoints': 27, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 37, 'shift2Points': 37, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 23, 'shift4Points': 23, 'teleopCount': 104, 'teleopPoints': 104, 'totalCount': 151, 'totalPoints': 151, 'transitionCount': 17, 'transitionPoints': 17, 'uncounted': 0}",0.0,1.0,None,1.0,False,47.0,181.0,104.0,0.0,False
2026txman_qm21,Qm21,Qm,21,Red,frc2789,frc2587,frc118,192,0.0,0.0,None,None,None,0.0,None,None,None,True,5.0,False,"{'autoCount': 46, 'autoPoints': 46, 'endgameCount': 45, 'endgamePoints': 45, 'shift1Count': 43, 'shift1Points': 43, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 47, 'shift3Points': 47, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 141, 'teleopPoints': 141, 'totalCount': 187, 'totalPoints': 187, 'transitionCount': 6, 'transitionPoints': 6, 'uncounted': 0}",2.0,0.0,None,4.0,False,46.0,192.0,141.0,0.0,False
2026txman_qm22,Qm22,Qm,22,Blue,frc418,frc8573,frc8750,173,0.0,0.0,None,None,None,0.0,None,None,None,True,5.0,False,"{'autoCount': 59, 'autoPoints': 59, 'endgameCount': 30, 'endgamePoints': 30, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 53, 'shift2Points': 53, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 17, 'shift4Points': 17, 'teleopCount': 109, 'teleopPoints': 109, 'totalCount': 168, 'totalPoints': 168, 'transitionCount': 9, 'transitionPoints': 9, 'uncounted': 1}",0.0,0.0,None,4.0,False,59.0,173.0,109.0,0.0,False
2026txman_qm22,Qm22,Qm,22,Red,frc3545,frc7138,frc9577,70,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 27, 'autoPoints': 27, 'endgameCount': 18, 'endgamePoints': 18, 'shift1Count': 14, 'shift1Points': 14, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 11, 'shift3Points': 11, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 43, 'teleopPoints': 43, 'totalCount': 70, 'totalPoints': 70, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 0}",0.0,1.0,None,0.0,False,27.0,70.0,43.0,0.0,False
2026txman_qm23,Qm23,Qm,23,Blue,frc11309,frc6901,frc2583,173,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 34, 'autoPoints': 34, 'endgameCount': 63, 'endgamePoints': 63, 'shift1Count': 22, 'shift1Points': 22, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 54, 'shift3Points': 54, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 139, 'teleopPoints': 139, 'totalCount': 173, 'totalPoints': 173, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 0}",0.0,1.0,None,1.0,False,34.0,173.0,139.0,0.0,False
2026txman_qm23,Qm23,Qm,23,Red,frc1255,frc5572,frc6377,298,0.0,0.0,None,None,None,0.0,None,None,None,True,5.0,False,"{'autoCount': 43, 'autoPoints': 43, 'endgameCount': 72, 'endgamePoints': 72, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 69, 'shift2Points': 69, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 85, 'shift4Points': 85, 'teleopCount': 250, 'teleopPoints': 250, 'totalCount': 293, 'totalPoints': 293, 'transitionCount': 24, 'transitionPoints': 24, 'uncounted': 0}",0.0,0.0,None,4.0,False,43.0,298.0,250.0,0.0,False
2026txman_qm24,Qm24,Qm,24,Blue,frc2789,frc10913,frc4076,93,0.0,0.0,None,None,None,0.0,None,None,None,False,30.0,False,"{'autoCount': 19, 'autoPoints': 19, 'endgameCount': 24, 'endgamePoints': 24, 'shift1Count': 1, 'shift1Points': 1, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 18, 'shift3Points': 18, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 44, 'teleopPoints': 44, 'totalCount': 63, 'totalPoints': 63, 'transitionCount': 1, 'transitionPoints': 1, 'uncounted': 0}",0.0,0.0,None,3.0,False,19.0,93.0,44.0,0.0,False
2026txman_qm24,Qm24,Qm,24,Red,frc9140,frc7088,frc5103,55,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 20, 'autoPoints': 20, 'endgameCount': 5, 'endgamePoints': 5, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 22, 'shift2Points': 22, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 8, 'shift4Points': 8, 'teleopCount': 35, 'teleopPoints': 35, 'totalCount': 55, 'totalPoints': 55, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 2}",2.0,0.0,None,0.0,False,20.0,55.0,35.0,0.0,False
2026txman_qm25,Qm25,Qm,25,Blue,frc5892,frc8573,frc7138,49,0.0,0.0,None,None,None,0.0,None,None,None,False,5.0,False,"{'autoCount': 9, 'autoPoints': 9, 'endgameCount': 9, 'endgamePoints': 9, 'shift1Count': 10, 'shift1Points': 10, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 10, 'shift3Points': 10, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 35, 'teleopPoints': 35, 'totalCount': 44, 'totalPoints': 44, 'transitionCount': 6, 'transitionPoints': 6, 'uncounted': 0}",0.0,2.0,None,0.0,False,9.0,49.0,35.0,0.0,False
2026txman_qm25,Qm25,Qm,25,Red,frc6800,frc6243,frc9506,209,0.0,0.0,None,None,None,0.0,None,None,None,True,10.0,False,"{'autoCount': 52, 'autoPoints': 52, 'endgameCount': 58, 'endgamePoints': 58, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 32, 'shift2Points': 32, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 36, 'shift4Points': 36, 'teleopCount': 147, 'teleopPoints': 147, 'totalCount': 199, 'totalPoints': 199, 'transitionCount': 21, 'transitionPoints': 21, 'uncounted': 2}",0.0,1.0,None,4.0,False,52.0,209.0,147.0,0.0,False
2026txman_qm26,Qm26,Qm,26,Blue,frc436,frc3545,frc418,130,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 26, 'autoPoints': 26, 'endgameCount': 27, 'endgamePoints': 27, 'shift1Count': 47, 'shift1Points': 47, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 25, 'shift3Points': 25, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 104, 'teleopPoints': 104, 'totalCount': 130, 'totalPoints': 130, 'transitionCount': 5, 'transitionPoints': 5, 'uncounted': 0}",0.0,0.0,None,1.0,False,26.0,130.0,104.0,0.0,False
2026txman_qm26,Qm26,Qm,26,Red,frc118,frc8750,frc11309,195,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 44, 'autoPoints': 44, 'endgameCount': 52, 'endgamePoints': 52, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 48, 'shift2Points': 48, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 41, 'shift4Points': 41, 'teleopCount': 151, 'teleopPoints': 151, 'totalCount': 195, 'totalPoints': 195, 'transitionCount': 10, 'transitionPoints': 10, 'uncounted': 0}",0.0,0.0,None,4.0,False,44.0,195.0,151.0,0.0,False
2026txman_qm27,Qm27,Qm,27,Blue,frc11224,frc9577,frc1255,89,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 17, 'autoPoints': 17, 'endgameCount': 31, 'endgamePoints': 31, 'shift1Count': 16, 'shift1Points': 16, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 25, 'shift3Points': 25, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 72, 'teleopPoints': 72, 'totalCount': 89, 'totalPoints': 89, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 18}",0.0,0.0,None,0.0,False,17.0,89.0,72.0,0.0,False
2026txman_qm27,Qm27,Qm,27,Red,frc5572,frc2587,frc6180,153,0.0,0.0,None,None,None,10.0,None,Level1,None,True,0.0,False,"{'autoCount': 49, 'autoPoints': 49, 'endgameCount': 30, 'endgamePoints': 30, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 27, 'shift2Points': 27, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 32, 'shift4Points': 32, 'teleopCount': 94, 'teleopPoints': 94, 'totalCount': 143, 'totalPoints': 143, 'transitionCount': 5, 'transitionPoints': 5, 'uncounted': 0}",0.0,0.0,None,4.0,False,49.0,153.0,104.0,10.0,False
2026txman_qm28,Qm28,Qm,28,Blue,frc5103,frc4076,frc9140,133,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 33, 'autoPoints': 33, 'endgameCount': 23, 'endgamePoints': 23, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 36, 'shift2Points': 36, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 40, 'shift4Points': 40, 'teleopCount': 100, 'teleopPoints': 100, 'totalCount': 133, 'totalPoints': 133, 'transitionCount': 1, 'transitionPoints': 1, 'uncounted': 2}",0.0,0.0,None,1.0,False,33.0,133.0,100.0,0.0,False
2026txman_qm28,Qm28,Qm,28,Red,frc5892,frc7138,frc6377,159,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 23, 'autoPoints': 23, 'endgameCount': 36, 'endgamePoints': 36, 'shift1Count': 37, 'shift1Points': 37, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 63, 'shift3Points': 63, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 136, 'teleopPoints': 136, 'totalCount': 159, 'totalPoints': 159, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 1}",0.0,0.0,None,4.0,False,23.0,159.0,136.0,0.0,False
2026txman_qm29,Qm29,Qm,29,Blue,frc3545,frc118,frc7088,161,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 56, 'autoPoints': 56, 'endgameCount': 32, 'endgamePoints': 32, 'shift1Count': 39, 'shift1Points': 39, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 23, 'shift3Points': 23, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 105, 'teleopPoints': 105, 'totalCount': 161, 'totalPoints': 161, 'transitionCount': 11, 'transitionPoints': 11, 'uncounted': 0}",1.0,1.0,None,1.0,False,56.0,161.0,105.0,0.0,False
2026txman_qm29,Qm29,Qm,29,Red,frc10913,frc2583,frc436,269,0.0,15.0,None,None,Level1,0.0,None,None,None,True,20.0,False,"{'autoCount': 84, 'autoPoints': 84, 'endgameCount': 39, 'endgamePoints': 39, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 53, 'shift2Points': 53, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 43, 'shift4Points': 43, 'teleopCount': 150, 'teleopPoints': 150, 'totalCount': 234, 'totalPoints': 234, 'transitionCount': 15, 'transitionPoints': 15, 'uncounted': 3}",0.0,0.0,None,4.0,False,99.0,269.0,150.0,15.0,False
2026txman_qm3,Qm3,Qm,3,Blue,frc8573,frc2583,frc118,343,0.0,0.0,None,None,None,0.0,None,None,None,True,5.0,False,"{'autoCount': 80, 'autoPoints': 80, 'endgameCount': 61, 'endgamePoints': 61, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 98, 'shift2Points': 98, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 82, 'shift4Points': 82, 'teleopCount': 258, 'teleopPoints': 258, 'totalCount': 338, 'totalPoints': 338, 'transitionCount': 17, 'transitionPoints': 17, 'uncounted': 0}",0.0,0.0,None,4.0,False,80.0,343.0,258.0,0.0,False
2026txman_qm3,Qm3,Qm,3,Red,frc4076,frc6180,frc6901,93,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 32, 'autoPoints': 32, 'endgameCount': 26, 'endgamePoints': 26, 'shift1Count': 4, 'shift1Points': 4, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 26, 'shift3Points': 26, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 61, 'teleopPoints': 61, 'totalCount': 93, 'totalPoints': 93, 'transitionCount': 5, 'transitionPoints': 5, 'uncounted': 3}",0.0,1.0,None,0.0,False,32.0,93.0,61.0,0.0,False
2026txman_qm30,Qm30,Qm,30,Blue,frc8573,frc11224,frc2789,50,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 12, 'autoPoints': 12, 'endgameCount': 8, 'endgamePoints': 8, 'shift1Count': 9, 'shift1Points': 9, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 20, 'shift3Points': 20, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 38, 'teleopPoints': 38, 'totalCount': 50, 'totalPoints': 50, 'transitionCount': 1, 'transitionPoints': 1, 'uncounted': 0}",0.0,0.0,None,0.0,False,12.0,50.0,38.0,0.0,False
2026txman_qm30,Qm30,Qm,30,Red,frc1255,frc6901,frc2587,135,0.0,0.0,None,None,None,10.0,None,None,Level1,True,0.0,False,"{'autoCount': 24, 'autoPoints': 24, 'endgameCount': 39, 'endgamePoints': 39, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 35, 'shift2Points': 35, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 24, 'shift4Points': 24, 'teleopCount': 101, 'teleopPoints': 101, 'totalCount': 125, 'totalPoints': 125, 'transitionCount': 3, 'transitionPoints': 3, 'uncounted': 1}",0.0,0.0,None,4.0,False,24.0,135.0,111.0,10.0,False
2026txman_qm31,Qm31,Qm,31,Blue,frc5572,frc8750,frc6243,187,0.0,0.0,None,None,None,0.0,None,None,None,True,5.0,False,"{'autoCount': 43, 'autoPoints': 43, 'endgameCount': 37, 'endgamePoints': 37, 'shift1Count': 31, 'shift1Points': 31, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 56, 'shift3Points': 56, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 139, 'teleopPoints': 139, 'totalCount': 182, 'totalPoints': 182, 'transitionCount': 15, 'transitionPoints': 15, 'uncounted': 4}",0.0,0.0,None,1.0,False,43.0,187.0,139.0,0.0,False
2026txman_qm31,Qm31,Qm,31,Red,frc6800,frc418,frc6180,315,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 64, 'autoPoints': 64, 'endgameCount': 79, 'endgamePoints': 79, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 55, 'shift2Points': 55, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 75, 'shift4Points': 75, 'teleopCount': 251, 'teleopPoints': 251, 'totalCount': 315, 'totalPoints': 315, 'transitionCount': 42, 'transitionPoints': 42, 'uncounted': 4}",0.0,1.0,None,4.0,False,64.0,315.0,251.0,0.0,False
2026txman_qm32,Qm32,Qm,32,Blue,frc10913,frc9506,frc11309,91,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 18, 'autoPoints': 18, 'endgameCount': 25, 'endgamePoints': 25, 'shift1Count': 3, 'shift1Points': 3, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 34, 'shift3Points': 34, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 73, 'teleopPoints': 73, 'totalCount': 91, 'totalPoints': 91, 'transitionCount': 11, 'transitionPoints': 11, 'uncounted': 0}",0.0,3.0,None,0.0,False,18.0,91.0,73.0,0.0,False
2026txman_qm32,Qm32,Qm,32,Red,frc9577,frc4076,frc118,172,0.0,0.0,None,None,None,0.0,None,None,None,True,15.0,False,"{'autoCount': 29, 'autoPoints': 29, 'endgameCount': 42, 'endgamePoints': 42, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 61, 'shift2Points': 61, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 17, 'shift4Points': 17, 'teleopCount': 128, 'teleopPoints': 128, 'totalCount': 157, 'totalPoints': 157, 'transitionCount': 8, 'transitionPoints': 8, 'uncounted': 0}",0.0,0.0,None,4.0,False,29.0,172.0,128.0,0.0,False
2026txman_qm33,Qm33,Qm,33,Blue,frc9140,frc5892,frc6901,203,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 26, 'autoPoints': 26, 'endgameCount': 47, 'endgamePoints': 47, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 68, 'shift2Points': 68, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 62, 'shift4Points': 62, 'teleopCount': 177, 'teleopPoints': 177, 'totalCount': 203, 'totalPoints': 203, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 4}",1.0,0.0,None,4.0,False,26.0,203.0,177.0,0.0,False
2026txman_qm33,Qm33,Qm,33,Red,frc436,frc1255,frc8573,101,0.0,15.0,Level1,None,None,0.0,None,None,None,False,15.0,False,"{'autoCount': 14, 'autoPoints': 14, 'endgameCount': 26, 'endgamePoints': 26, 'shift1Count': 12, 'shift1Points': 12, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 19, 'shift3Points': 19, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 57, 'teleopPoints': 57, 'totalCount': 71, 'totalPoints': 71, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 0}",0.0,0.0,None,0.0,False,29.0,101.0,57.0,15.0,False
2026txman_qm34,Qm34,Qm,34,Blue,frc418,frc5103,frc5572,101,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 41, 'autoPoints': 41, 'endgameCount': 24, 'endgamePoints': 24, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 2, 'shift2Points': 2, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 30, 'shift4Points': 30, 'teleopCount': 60, 'teleopPoints': 60, 'totalCount': 101, 'totalPoints': 101, 'transitionCount': 4, 'transitionPoints': 4, 'uncounted': 0}",0.0,1.0,None,4.0,False,41.0,101.0,60.0,0.0,False
2026txman_qm34,Qm34,Qm,34,Red,frc6180,frc6243,frc2789,86,0.0,0.0,None,None,None,0.0,None,None,None,False,5.0,False,"{'autoCount': 14, 'autoPoints': 14, 'endgameCount': 29, 'endgamePoints': 29, 'shift1Count': 14, 'shift1Points': 14, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 21, 'shift3Points': 21, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 67, 'teleopPoints': 67, 'totalCount': 81, 'totalPoints': 81, 'transitionCount': 3, 'transitionPoints': 3, 'uncounted': 0}",0.0,0.0,None,0.0,False,14.0,86.0,67.0,0.0,False
2026txman_qm35,Qm35,Qm,35,Blue,frc9506,frc9577,frc8750,129,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 23, 'autoPoints': 23, 'endgameCount': 49, 'endgamePoints': 49, 'shift1Count': 25, 'shift1Points': 25, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 26, 'shift3Points': 26, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 106, 'teleopPoints': 106, 'totalCount': 129, 'totalPoints': 129, 'transitionCount': 6, 'transitionPoints': 6, 'uncounted': 0}",0.0,1.0,None,1.0,False,23.0,129.0,106.0,0.0,False
2026txman_qm35,Qm35,Qm,35,Red,frc2587,frc11309,frc6377,174,0.0,0.0,None,None,None,0.0,None,None,None,True,5.0,False,"{'autoCount': 36, 'autoPoints': 36, 'endgameCount': 32, 'endgamePoints': 32, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 45, 'shift2Points': 45, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 56, 'shift4Points': 56, 'teleopCount': 133, 'teleopPoints': 133, 'totalCount': 169, 'totalPoints': 169, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 0}",0.0,0.0,None,4.0,False,36.0,174.0,133.0,0.0,False
2026txman_qm36,Qm36,Qm,36,Blue,frc7138,frc2583,frc7088,292,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 75, 'autoPoints': 75, 'endgameCount': 44, 'endgamePoints': 44, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 80, 'shift2Points': 80, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 93, 'shift4Points': 93, 'teleopCount': 217, 'teleopPoints': 217, 'totalCount': 292, 'totalPoints': 292, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 0}",0.0,0.0,None,1.0,False,75.0,292.0,217.0,0.0,False
2026txman_qm36,Qm36,Qm,36,Red,frc3545,frc6800,frc11224,317,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 36, 'autoPoints': 36, 'endgameCount': 113, 'endgamePoints': 113, 'shift1Count': 50, 'shift1Points': 50, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 116, 'shift3Points': 116, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 281, 'teleopPoints': 281, 'totalCount': 317, 'totalPoints': 317, 'transitionCount': 2, 'transitionPoints': 2, 'uncounted': 0}",0.0,0.0,None,4.0,False,36.0,317.0,281.0,0.0,False
2026txman_qm37,Qm37,Qm,37,Blue,frc1255,frc118,frc6243,263,0.0,0.0,None,None,None,30.0,None,Level3,None,True,0.0,False,"{'autoCount': 38, 'autoPoints': 38, 'endgameCount': 31, 'endgamePoints': 31, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 77, 'shift2Points': 77, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 67, 'shift4Points': 67, 'teleopCount': 195, 'teleopPoints': 195, 'totalCount': 233, 'totalPoints': 233, 'transitionCount': 20, 'transitionPoints': 20, 'uncounted': 0}",0.0,0.0,None,4.0,False,38.0,263.0,225.0,30.0,False
2026txman_qm37,Qm37,Qm,37,Red,frc5892,frc10913,frc8573,51,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 11, 'autoPoints': 11, 'endgameCount': 11, 'endgamePoints': 11, 'shift1Count': 14, 'shift1Points': 14, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 13, 'shift3Points': 13, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 40, 'teleopPoints': 40, 'totalCount': 51, 'totalPoints': 51, 'transitionCount': 2, 'transitionPoints': 2, 'uncounted': 0}",0.0,0.0,None,0.0,False,11.0,51.0,40.0,0.0,False
2026txman_qm38,Qm38,Qm,38,Blue,frc6901,frc5103,frc6180,87,0.0,0.0,None,None,None,0.0,None,None,None,False,0.0,False,"{'autoCount': 30, 'autoPoints': 30, 'endgameCount': 31, 'endgamePoints': 31, 'shift1Count': 12, 'shift1Points': 12, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 14, 'shift3Points': 14, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 57, 'teleopPoints': 57, 'totalCount': 87, 'totalPoints': 87, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 0}",0.0,0.0,None,0.0,False,30.0,87.0,57.0,0.0,False
2026txman_qm38,Qm38,Qm,38,Red,frc8750,frc9140,frc9577,130,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 37, 'autoPoints': 37, 'endgameCount': 14, 'endgamePoints': 14, 'shift1Count': 0, 'shift1Points': 0, 'shift2Count': 44, 'shift2Points': 44, 'shift3Count': 0, 'shift3Points': 0, 'shift4Count': 26, 'shift4Points': 26, 'teleopCount': 93, 'teleopPoints': 93, 'totalCount': 130, 'totalPoints': 130, 'transitionCount': 9, 'transitionPoints': 9, 'uncounted': 7}",0.0,0.0,None,4.0,False,37.0,130.0,93.0,0.0,False
2026txman_qm39,Qm39,Qm,39,Blue,frc6377,frc2789,frc3545,100,0.0,0.0,None,None,None,0.0,None,None,None,True,0.0,False,"{'autoCount': 22, 'autoPoints': 22, 'endgameCount': 28, 'endgamePoints': 28, 'shift1Count': 29, 'shift1Points': 29, 'shift2Count': 0, 'shift2Points': 0, 'shift3Count': 21, 'shift3Points': 21, 'shift4Count': 0, 'shift4Points': 0, 'teleopCount': 78, 'teleopPoints': 78, 'totalCount': 100, 'totalPoints': 100, 'transitionCount': 0, 'transitionPoints': 0, 'uncounted': 0}",0.0,0.0,None,1.0,False,22.0,100.0,78.0,0.0,False
